id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi
T012256,U005,P035,2025-04-18,11:07,Pemasukan,Laundry,1,25000,25000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012257,U004,P027,2026-10-05,18:13,Pemasukan,Bakery,2,22000,44000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012258,U005,P031,2025-03-05,13:00,Pemasukan,Laundry,7,12000,84000,Cash,Ramadan,Harga Normal,Berhasil
T012258,U005,P035,2025-03-05,13:00,Pemasukan,Laundry,2,25000,50000,Cash,Ramadan,Harga Normal,Berhasil
T012258,U005,P034,2025-03-05,13:00,Pengeluaran,Laundry,3,7000,21000,Cash,Ramadan,Harga Normal,Berhasil
T012259,U002,P015,2024-05-20,15:52,Pengeluaran,Snack,5,10000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012259,U002,P012,2024-05-20,15:52,Pemasukan,Snack,5,18000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012260,U001,P002,2025-02-24,23:59,Pemasukan,Minuman,2,20000,38000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T012260,U001,P005,2025-02-24,23:59,Pemasukan,Minuman,4,5000,19000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T012260,U001,P003,2025-02-24,23:59,Pemasukan,Minuman,4,18000,68400,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T012261,U002,P014,2026-11-14,07:08,Pemasukan,Snack,6,14000,84000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T012262,U002,P013,2026-06-09,19:03,Pemasukan,Snack,3,15000,42750,Transfer,Tidak Ada Event,Diskon 5%,Berhasil
T012263,U001,P001,2026-08-28,23:57,Pemasukan,Minuman,4,15000,57000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T012263,U001,P005,2026-08-28,23:57,Pemasukan,Minuman,1,5000,4750,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T012264,U002,P006,2024-04-02,19:47,Pemasukan,Sembako,7,18000,126000,Cash,Ramadan,Harga Normal,Berhasil
T012264,U002,P007,2024-04-02,19:47,Pemasukan,Sembako,1,70000,70000,Cash,Ramadan,Harga Normal,Berhasil
T012265,U004,P027,2024-11-18,16:50,Pemasukan,Bakery,3,22000,66000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012265,U004,P028,2024-11-18,16:50,Pemasukan,Bakery,1,15000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012266,U006,P039,2025-10-31,21:29,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012266,U006,P040,2025-10-31,21:29,Pemasukan,Fashion,2,50000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012266,U006,P036,2025-10-31,21:29,Pemasukan,Fashion,2,150000,300000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012267,U006,P040,2026-02-11,11:22,Pemasukan,Fashion,1,50000,45000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T012267,U006,P038,2026-02-11,11:22,Pemasukan,Fashion,1,75000,67500,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T012268,U004,P026,2025-07-22,12:20,Pemasukan,Bakery,3,18000,51300,Transfer,Tidak Ada Event,Diskon 5%,Berhasil
T012268,U004,P027,2025-07-22,12:20,Pemasukan,Bakery,2,22000,41800,Transfer,Tidak Ada Event,Diskon 5%,Berhasil
T012269,U002,P015,2025-01-03,09:05,Pemasukan,Snack,6,10000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012269,U002,P012,2025-01-03,09:05,Pemasukan,Snack,5,18000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012270,U005,P031,2025-08-30,14:35,Pemasukan,Laundry,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012270,U005,P035,2025-08-30,14:35,Pemasukan,Laundry,4,25000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012271,U001,P003,2025-11-18,20:46,Pemasukan,Minuman,4,18000,64800,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T012272,U001,P002,2024-09-29,22:55,Pemasukan,Minuman,1,20000,20000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan
T012273,U002,P011,2024-05-27,13:40,Pemasukan,Snack,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012273,U002,P013,2024-05-27,13:40,Pemasukan,Snack,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012274,U004,P026,2025-03-07,15:33,Pemasukan,Bakery,2,18000,36000,Cash,Ramadan,Harga Normal,Berhasil
T012274,U004,P027,2025-03-07,15:33,Pemasukan,Bakery,1,22000,22000,Cash,Ramadan,Harga Normal,Berhasil
T012275,U005,P035,2025-11-02,10:54,Pemasukan,Laundry,5,25000,125000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012275,U005,P033,2025-11-02,10:54,Pemasukan,Laundry,6,12000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012276,U003,P024,2026-03-05,21:02,Pemasukan,Frozen Food,3,22000,66000,QRIS,Ramadan,Harga Normal,Berhasil
T012277,U006,P037,2026-06-21,11:38,Pemasukan,Fashion,2,90000,171000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T012277,U006,P039,2026-06-21,11:38,Pemasukan,Fashion,2,120000,228000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T012278,U003,P024,2025-06-19,12:24,Pemasukan,Frozen Food,4,22000,88000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012278,U003,P022,2025-06-19,12:24,Pemasukan,Frozen Food,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012278,U003,P021,2025-06-19,12:24,Pemasukan,Frozen Food,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012279,U002,P011,2026-11-10,08:51,Pemasukan,Snack,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012279,U002,P006,2026-11-10,08:51,Pemasukan,Sembako,6,18000,108000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012279,U002,P014,2026-11-10,08:51,Pemasukan,Snack,1,14000,14000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012280,U004,P028,2026-07-15,12:02,Pemasukan,Bakery,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012281,U004,P028,2025-02-25,15:18,Pengeluaran,Bakery,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012281,U004,P029,2025-02-25,15:18,Pemasukan,Bakery,3,12000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012281,U004,P026,2025-02-25,15:18,Pemasukan,Bakery,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012282,U006,P038,2026-04-20,13:38,Pemasukan,Fashion,2,75000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012282,U006,P039,2026-04-20,13:38,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012283,U006,P038,2026-07-10,17:32,Pemasukan,Fashion,1,75000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012284,U005,P034,2025-09-30,13:12,Pemasukan,Laundry,8,7000,50400,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T012284,U005,P035,2025-09-30,13:12,Pemasukan,Laundry,6,25000,135000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T012284,U005,P031,2025-09-30,13:12,Pengeluaran,Laundry,6,12000,64800,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T012285,U004,P030,2025-09-05,14:30,Pemasukan,Bakery,3,28000,84000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T012286,U006,P040,2026-09-09,12:28,Pemasukan,Fashion,1,50000,42500,Transfer,9.9 Sale,Diskon 15%,Berhasil
T012286,U006,P039,2026-09-09,12:28,Pemasukan,Fashion,1,120000,102000,Transfer,9.9 Sale,Diskon 15%,Berhasil
T012286,U006,P037,2026-09-09,12:28,Pemasukan,Fashion,1,90000,76500,Transfer,9.9 Sale,Diskon 15%,Berhasil
T012287,U002,P006,2025-09-20,14:16,Pemasukan,Sembako,7,18000,126000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012287,U002,P008,2025-09-20,14:16,Pengeluaran,Sembako,3,16000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012287,U002,P010,2025-09-20,14:16,Pemasukan,Sembako,7,12000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012288,U002,P013,2024-04-01,13:05,Pemasukan,Snack,2,15000,30000,QRIS,Ramadan,Harga Normal,Berhasil
T012288,U002,P011,2024-04-01,13:05,Pemasukan,Snack,1,12000,12000,QRIS,Ramadan,Harga Normal,Berhasil
T012289,U006,P037,2026-11-08,17:33,Pemasukan,Fashion,1,90000,76500,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T012289,U006,P040,2026-11-08,17:33,Pemasukan,Fashion,1,50000,42500,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T012290,U006,P039,2026-04-03,19:44,Pemasukan,Fashion,1,120000,120000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012291,U001,P001,2026-07-22,23:54,Pemasukan,Minuman,3,15000,42750,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T012292,U002,P007,2024-08-18,07:51,Pemasukan,Sembako,8,70000,560000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012292,U002,P009,2024-08-18,07:51,Pemasukan,Sembako,9,28000,252000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012293,U005,P035,2025-12-06,08:21,Pemasukan,Laundry,3,25000,75000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T012294,U002,P013,2024-12-18,17:57,Pemasukan,Snack,6,15000,72000,Cash,Tidak Ada Event,Diskon 20%,Berhasil
T012295,U002,P015,2025-09-07,16:58,Pemasukan,Snack,2,10000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012295,U002,P011,2025-09-07,16:58,Pemasukan,Snack,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012296,U001,P002,2024-03-22,20:27,Pengeluaran,Minuman,1,20000,20000,Transfer,Ramadan,Harga Normal,Berhasil
T012297,U002,P010,2024-04-01,08:23,Pemasukan,Sembako,1,12000,12000,QRIS,Ramadan,Harga Normal,Berhasil
T012297,U002,P012,2024-04-01,08:23,Pemasukan,Snack,1,18000,18000,QRIS,Ramadan,Harga Normal,Berhasil
T012298,U005,P033,2025-03-17,18:46,Pemasukan,Laundry,7,12000,84000,Transfer,Ramadan,Harga Normal,Berhasil
T012299,U006,P040,2025-05-20,21:58,Pengeluaran,Fashion,2,50000,100000,Cash,Tidak Ada Event,Harga Normal,Dibatalkan
T012299,U006,P037,2025-05-20,21:58,Pengeluaran,Fashion,1,90000,90000,Cash,Tidak Ada Event,Harga Normal,Dibatalkan
T012300,U001,P003,2025-03-24,22:10,Pemasukan,Minuman,3,18000,51300,QRIS,Ramadan,Diskon 5%,Berhasil
T012300,U001,P001,2025-03-24,22:10,Pemasukan,Minuman,3,15000,42750,QRIS,Ramadan,Diskon 5%,Berhasil
T012301,U006,P036,2026-07-08,15:27,Pemasukan,Fashion,2,150000,300000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012301,U006,P038,2026-07-08,15:27,Pemasukan,Fashion,1,75000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012302,U002,P011,2026-11-05,17:42,Pemasukan,Snack,3,12000,32400,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T012303,U003,P022,2026-04-22,21:29,Pemasukan,Frozen Food,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012303,U003,P020,2026-04-22,21:29,Pemasukan,Makanan,5,15000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012303,U003,P018,2026-04-22,21:29,Pemasukan,Makanan,1,25000,25000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012304,U002,P006,2025-04-10,13:56,Pemasukan,Sembako,5,18000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012305,U004,P030,2025-05-01,12:12,Pemasukan,Bakery,4,28000,100800,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T012306,U001,P002,2025-09-01,18:13,Pemasukan,Minuman,4,20000,80000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012306,U001,P004,2025-09-01,18:13,Pengeluaran,Minuman,1,10000,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012306,U001,P003,2025-09-01,18:13,Pemasukan,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012306,U001,P005,2025-09-01,18:13,Pemasukan,Minuman,4,5000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012307,U004,P030,2025-11-04,11:05,Pemasukan,Bakery,2,28000,56000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012307,U004,P027,2025-11-04,11:05,Pemasukan,Bakery,2,22000,44000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012307,U004,P029,2025-11-04,11:05,Pemasukan,Bakery,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012308,U002,P006,2024-08-23,14:08,Pemasukan,Sembako,4,18000,72000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T012308,U002,P014,2024-08-23,14:08,Pemasukan,Snack,2,14000,28000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T012309,U003,P019,2026-01-22,18:12,Pengeluaran,Makanan,3,28000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012309,U003,P016,2026-01-22,18:12,Pemasukan,Makanan,1,35000,35000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012309,U003,P023,2026-01-22,18:12,Pemasukan,Frozen Food,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012309,U003,P018,2026-01-22,18:12,Pemasukan,Makanan,5,25000,125000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012310,U006,P040,2026-10-18,19:28,Pemasukan,Fashion,2,50000,95000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T012310,U006,P036,2026-10-18,19:28,Pemasukan,Fashion,1,150000,142500,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T012310,U006,P039,2026-10-18,19:28,Pemasukan,Fashion,1,120000,114000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T012310,U006,P038,2026-10-18,19:28,Pemasukan,Fashion,1,75000,71250,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T012311,U002,P008,2026-09-25,08:04,Pemasukan,Sembako,10,16000,160000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012311,U002,P010,2026-09-25,08:04,Pemasukan,Sembako,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012312,U004,P029,2026-03-26,09:24,Pemasukan,Bakery,1,12000,12000,Cash,Lebaran,Harga Normal,Berhasil
T012313,U004,P028,2025-10-28,08:59,Pemasukan,Bakery,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012314,U003,P023,2024-11-01,22:21,Pemasukan,Frozen Food,5,18000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012314,U003,P022,2024-11-01,22:21,Pemasukan,Frozen Food,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012315,U004,P027,2026-02-13,08:30,Pemasukan,Bakery,4,22000,88000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012315,U004,P028,2026-02-13,08:30,Pemasukan,Bakery,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012316,U006,P038,2026-02-03,19:19,Pemasukan,Fashion,1,75000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012316,U006,P037,2026-02-03,19:19,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012317,U005,P034,2025-06-19,16:40,Pemasukan,Laundry,4,7000,28000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012317,U005,P033,2025-06-19,16:40,Pemasukan,Laundry,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012317,U005,P031,2025-06-19,16:40,Pemasukan,Laundry,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012318,U003,P025,2025-04-02,22:29,Pemasukan,Frozen Food,5,25000,125000,QRIS,Lebaran,Harga Normal,Berhasil
T012318,U003,P019,2025-04-02,22:29,Pemasukan,Makanan,1,28000,28000,QRIS,Lebaran,Harga Normal,Berhasil
T012319,U003,P024,2025-12-15,19:35,Pemasukan,Frozen Food,2,22000,44000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012320,U004,P028,2026-06-12,06:44,Pemasukan,Bakery,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012321,U002,P011,2026-02-19,14:25,Pemasukan,Snack,5,12000,60000,Cash,Ramadan,Harga Normal,Berhasil
T012322,U001,P005,2025-04-27,22:37,Pemasukan,Minuman,1,5000,5000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012322,U001,P002,2025-04-27,22:37,Pemasukan,Minuman,4,20000,80000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012323,U003,P016,2025-10-09,16:56,Pemasukan,Makanan,3,35000,99750,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T012323,U003,P017,2025-10-09,16:56,Pemasukan,Makanan,1,20000,19000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T012323,U003,P024,2025-10-09,16:56,Pemasukan,Frozen Food,1,22000,20900,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T012324,U001,P005,2025-03-05,22:21,Pemasukan,Minuman,4,5000,20000,Cash,Ramadan,Harga Normal,Berhasil
T012324,U001,P004,2025-03-05,22:21,Pemasukan,Minuman,3,10000,30000,Cash,Ramadan,Harga Normal,Berhasil
T012324,U001,P003,2025-03-05,22:21,Pemasukan,Minuman,1,18000,18000,Cash,Ramadan,Harga Normal,Berhasil
T012324,U001,P002,2025-03-05,22:21,Pemasukan,Minuman,4,20000,80000,Cash,Ramadan,Harga Normal,Berhasil
T012325,U006,P039,2026-08-25,13:53,Pemasukan,Fashion,2,120000,240000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012326,U004,P029,2025-05-13,06:12,Pemasukan,Bakery,2,12000,24000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012326,U004,P027,2025-05-13,06:12,Pengeluaran,Bakery,2,22000,44000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012326,U004,P030,2025-05-13,06:12,Pengeluaran,Bakery,3,28000,84000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012327,U006,P040,2026-01-31,10:27,Pemasukan,Fashion,1,50000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012328,U002,P009,2026-02-13,12:44,Pemasukan,Sembako,10,28000,280000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012328,U002,P011,2026-02-13,12:44,Pemasukan,Snack,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012329,U003,P025,2026-06-17,15:20,Pemasukan,Frozen Food,4,25000,90000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T012330,U004,P029,2025-07-27,09:44,Pemasukan,Bakery,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012331,U003,P020,2024-10-20,15:54,Pemasukan,Makanan,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012331,U003,P022,2024-10-20,15:54,Pengeluaran,Frozen Food,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012332,U004,P026,2026-05-05,09:41,Pemasukan,Bakery,4,18000,72000,Cash,5.5 Sale,Harga Normal,Berhasil
T012333,U001,P004,2025-04-14,23:28,Pemasukan,Minuman,2,10000,19000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T012334,U006,P039,2026-09-29,12:13,Pemasukan,Fashion,2,120000,240000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012334,U006,P040,2026-09-29,12:13,Pemasukan,Fashion,2,50000,100000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012335,U002,P015,2025-10-16,17:11,Pemasukan,Snack,2,10000,20000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012335,U002,P006,2025-10-16,17:11,Pemasukan,Sembako,1,18000,18000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012335,U002,P014,2025-10-16,17:11,Pemasukan,Snack,3,14000,42000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012335,U002,P010,2025-10-16,17:11,Pengeluaran,Sembako,5,12000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012336,U001,P002,2026-05-09,18:08,Pemasukan,Minuman,1,20000,20000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T012336,U001,P005,2026-05-09,18:08,Pemasukan,Minuman,4,5000,20000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T012336,U001,P001,2026-05-09,18:08,Pemasukan,Minuman,1,15000,15000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T012337,U006,P038,2026-12-01,19:04,Pengeluaran,Fashion,2,75000,150000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012338,U006,P038,2026-07-04,13:46,Pemasukan,Fashion,1,75000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012338,U006,P036,2026-07-04,13:46,Pemasukan,Fashion,1,150000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012338,U006,P037,2026-07-04,13:46,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012339,U004,P030,2025-06-25,14:49,Pemasukan,Bakery,3,28000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012339,U004,P029,2025-06-25,14:49,Pemasukan,Bakery,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012339,U004,P026,2025-06-25,14:49,Pemasukan,Bakery,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012340,U002,P008,2025-01-15,18:48,Pemasukan,Sembako,2,16000,32000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012341,U006,P038,2026-10-12,17:19,Pemasukan,Fashion,1,75000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012341,U006,P040,2026-10-12,17:19,Pemasukan,Fashion,1,50000,50000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012342,U001,P002,2024-09-28,21:30,Pemasukan,Minuman,4,20000,80000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T012342,U001,P001,2024-09-28,21:30,Pemasukan,Minuman,3,15000,45000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T012343,U005,P034,2025-09-20,15:48,Pemasukan,Laundry,5,7000,35000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012343,U005,P031,2025-09-20,15:48,Pemasukan,Laundry,7,12000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012344,U004,P026,2025-01-13,15:28,Pemasukan,Bakery,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012344,U004,P030,2025-01-13,15:28,Pengeluaran,Bakery,2,28000,56000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012344,U004,P029,2025-01-13,15:28,Pemasukan,Bakery,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012344,U004,P027,2025-01-13,15:28,Pemasukan,Bakery,3,22000,66000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012345,U005,P032,2026-01-08,09:53,Pemasukan,Laundry,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012346,U004,P028,2026-10-21,10:31,Pemasukan,Bakery,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012346,U004,P027,2026-10-21,10:31,Pemasukan,Bakery,1,22000,22000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012347,U004,P030,2026-01-16,09:30,Pemasukan,Bakery,3,28000,79800,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T012347,U004,P026,2026-01-16,09:30,Pemasukan,Bakery,1,18000,17100,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T012347,U004,P027,2026-01-16,09:30,Pemasukan,Bakery,1,22000,20900,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T012348,U004,P029,2025-01-25,10:29,Pemasukan,Bakery,1,12000,12000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012348,U004,P026,2025-01-25,10:29,Pemasukan,Bakery,1,18000,18000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012349,U004,P029,2025-10-03,15:38,Pemasukan,Bakery,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012350,U002,P009,2024-06-18,09:20,Pemasukan,Sembako,8,28000,201600,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T012350,U002,P007,2024-06-18,09:20,Pengeluaran,Sembako,6,70000,378000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T012351,U003,P021,2025-07-06,14:33,Pemasukan,Frozen Food,4,18000,64800,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T012351,U003,P022,2025-07-06,14:33,Pemasukan,Frozen Food,5,15000,67500,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T012352,U003,P016,2024-12-06,15:54,Pemasukan,Makanan,4,35000,140000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012352,U003,P018,2024-12-06,15:54,Pemasukan,Makanan,3,25000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012352,U003,P023,2024-12-06,15:54,Pemasukan,Frozen Food,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012352,U003,P020,2024-12-06,15:54,Pemasukan,Makanan,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012353,U005,P031,2025-02-09,14:57,Pemasukan,Laundry,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012354,U003,P016,2026-01-05,16:43,Pemasukan,Makanan,1,35000,35000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012354,U003,P020,2026-01-05,16:43,Pemasukan,Makanan,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012355,U004,P030,2026-10-08,10:50,Pemasukan,Bakery,3,28000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012356,U005,P032,2025-06-04,12:19,Pemasukan,Laundry,6,15000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012356,U005,P034,2025-06-04,12:19,Pemasukan,Laundry,1,7000,7000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012356,U005,P035,2025-06-04,12:19,Pengeluaran,Laundry,1,25000,25000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T012357,U003,P018,2026-12-09,20:20,Pengeluaran,Makanan,5,25000,125000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012357,U003,P024,2026-12-09,20:20,Pemasukan,Frozen Food,5,22000,110000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T012358,U004,P027,2025-03-30,13:54,Pemasukan,Bakery,3,22000,66000,QRIS,Lebaran,Harga Normal,Berhasil
T012359,U006,P038,2026-08-01,18:41,Pengeluaran,Fashion,2,75000,142500,Transfer,Tidak Ada Event,Diskon 5%,Berhasil
