id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi,user_encoded,product_encoded,interaction
T013983,U004,P029,2025-07-11,18:20,Pemasukan,Bakery,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan,3,28,0.2
T013983,U004,P027,2025-07-11,18:20,Pemasukan,Bakery,1,22000,22000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan,3,26,0.1
T013984,U004,P029,2026-07-20,08:01,Pengeluaran,Bakery,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.1
T013984,U004,P026,2026-07-20,08:01,Pemasukan,Bakery,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.2
T013984,U004,P028,2026-07-20,08:01,Pemasukan,Bakery,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.1
T013985,U005,P031,2025-08-03,17:49,Pemasukan,Laundry,7,12000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.7
T013986,U001,P005,2025-06-14,20:54,Pemasukan,Minuman,4,5000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.4
T013987,U005,P035,2025-12-13,12:29,Pemasukan,Laundry,7,25000,166250,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,34,0.7
T013988,U003,P018,2024-12-03,14:39,Pemasukan,Makanan,3,25000,67500,Cash,Tidak Ada Event,Diskon 10%,Berhasil,2,17,0.3
T013988,U003,P019,2024-12-03,14:39,Pemasukan,Makanan,2,28000,50400,Cash,Tidak Ada Event,Diskon 10%,Berhasil,2,18,0.2
T013989,U003,P018,2025-09-03,22:35,Pemasukan,Makanan,2,25000,50000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,17,0.2
T013989,U003,P019,2025-09-03,22:35,Pemasukan,Makanan,4,28000,112000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,18,0.4
T013990,U004,P029,2025-02-10,08:43,Pemasukan,Bakery,2,12000,22800,Cash,Tidak Ada Event,Diskon 5%,Berhasil,3,28,0.2
T013990,U004,P030,2025-02-10,08:43,Pemasukan,Bakery,1,28000,26600,Cash,Tidak Ada Event,Diskon 5%,Berhasil,3,29,0.1
T013991,U001,P002,2024-10-04,18:14,Pemasukan,Minuman,1,20000,20000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.1
T013991,U001,P003,2024-10-04,18:14,Pemasukan,Minuman,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.2
T013992,U005,P032,2026-02-17,17:22,Pemasukan,Laundry,7,15000,105000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.7
T013993,U003,P024,2026-03-08,22:42,Pemasukan,Frozen Food,4,22000,88000,QRIS,Ramadan,Harga Normal,Berhasil,2,23,0.4
T013993,U003,P023,2026-03-08,22:42,Pemasukan,Frozen Food,4,18000,72000,QRIS,Ramadan,Harga Normal,Berhasil,2,22,0.4
T013994,U006,P037,2025-10-02,17:06,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T013994,U006,P038,2025-10-02,17:06,Pemasukan,Fashion,2,75000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.2
T013995,U002,P010,2025-08-08,11:06,Pemasukan,Sembako,3,12000,36000,QRIS,8.8 Sale,Harga Normal,Berhasil,1,9,0.3
T013996,U004,P030,2025-05-27,08:11,Pengeluaran,Bakery,2,28000,56000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.2
T013997,U003,P025,2026-01-06,13:27,Pemasukan,Frozen Food,5,25000,112500,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,2,24,0.5
T013998,U001,P001,2025-06-30,19:06,Pemasukan,Minuman,2,15000,25500,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,0,0,0.2
T013999,U003,P025,2025-06-23,13:11,Pemasukan,Frozen Food,5,25000,125000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,24,0.5
T013999,U003,P019,2025-06-23,13:11,Pengeluaran,Makanan,4,28000,112000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,18,0.4
T014000,U006,P039,2026-04-09,12:16,Pemasukan,Fashion,1,120000,120000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.1
T014000,U006,P040,2026-04-09,12:16,Pemasukan,Fashion,1,50000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.1
T014001,U001,P004,2025-07-13,20:29,Pemasukan,Minuman,1,10000,9500,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,0,3,0.1
T014001,U001,P001,2025-07-13,20:29,Pemasukan,Minuman,4,15000,57000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,0,0,0.4
T014002,U003,P020,2025-01-21,12:55,Pemasukan,Makanan,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,19,0.2
T014002,U003,P019,2025-01-21,12:55,Pemasukan,Makanan,3,28000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,18,0.3
T014002,U003,P016,2025-01-21,12:55,Pemasukan,Makanan,5,35000,175000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,15,0.5
T014003,U004,P027,2025-04-07,06:26,Pengeluaran,Bakery,1,22000,22000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.1
T014003,U004,P030,2025-04-07,06:26,Pemasukan,Bakery,1,28000,28000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.1
T014004,U004,P029,2025-12-11,09:49,Pemasukan,Bakery,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan,3,28,0.3
T014005,U006,P036,2026-02-10,18:41,Pemasukan,Fashion,2,150000,270000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,5,35,0.2
T014006,U005,P032,2025-05-31,12:11,Pemasukan,Laundry,6,15000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.6
T014007,U002,P015,2026-11-24,12:55,Pemasukan,Snack,5,10000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,14,0.5
T014007,U002,P006,2026-11-24,12:55,Pemasukan,Sembako,10,18000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,5,1.0
T014008,U006,P036,2025-11-03,12:05,Pemasukan,Fashion,2,150000,300000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.2
T014008,U006,P040,2025-11-03,12:05,Pemasukan,Fashion,1,50000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.1
T014009,U001,P004,2026-10-23,22:26,Pemasukan,Minuman,1,10000,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.1
T014010,U006,P040,2026-01-29,21:16,Pemasukan,Fashion,2,50000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T014011,U001,P005,2025-11-07,23:38,Pengeluaran,Minuman,4,5000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.4
T014011,U001,P001,2025-11-07,23:38,Pemasukan,Minuman,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.3
T014012,U006,P038,2026-07-17,21:28,Pemasukan,Fashion,2,75000,150000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.2
T014012,U006,P040,2026-07-17,21:28,Pemasukan,Fashion,2,50000,100000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T014012,U006,P039,2026-07-17,21:28,Pemasukan,Fashion,2,120000,240000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.2
T014013,U004,P029,2025-12-03,15:24,Pengeluaran,Bakery,3,12000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.3
T014014,U002,P014,2026-12-16,17:12,Pengeluaran,Snack,4,14000,56000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,13,0.4
T014014,U002,P006,2026-12-16,17:12,Pemasukan,Sembako,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,5,0.2
T014014,U002,P007,2026-12-16,17:12,Pemasukan,Sembako,7,70000,490000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,6,0.7
T014015,U001,P005,2026-10-03,18:22,Pemasukan,Minuman,3,5000,15000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.3
T014016,U002,P012,2025-08-19,10:49,Pemasukan,Snack,4,18000,72000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,1,11,0.4
T014017,U006,P039,2025-12-21,21:31,Pemasukan,Fashion,1,120000,114000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,5,38,0.1
T014017,U006,P036,2025-12-21,21:31,Pemasukan,Fashion,1,150000,142500,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,5,35,0.1
T014017,U006,P037,2025-12-21,21:31,Pemasukan,Fashion,1,90000,85500,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,5,36,0.1
T014017,U006,P040,2025-12-21,21:31,Pemasukan,Fashion,2,50000,95000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,5,39,0.2
T014018,U002,P015,2025-07-04,09:34,Pemasukan,Snack,2,10000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,14,0.2
T014019,U003,P021,2026-01-29,17:22,Pemasukan,Frozen Food,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,20,0.1
T014019,U003,P016,2026-01-29,17:22,Pemasukan,Makanan,5,35000,175000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,15,0.5
T014019,U003,P025,2026-01-29,17:22,Pemasukan,Frozen Food,4,25000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,24,0.4
T014020,U004,P027,2025-01-13,06:34,Pemasukan,Bakery,3,22000,66000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.3
T014020,U004,P030,2025-01-13,06:34,Pemasukan,Bakery,4,28000,112000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.4
T014020,U004,P028,2025-01-13,06:34,Pemasukan,Bakery,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.2
T014020,U004,P026,2025-01-13,06:34,Pemasukan,Bakery,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.3
T014021,U002,P010,2024-06-22,19:01,Pemasukan,Sembako,10,12000,102000,Cash,Tidak Ada Event,Diskon 15%,Berhasil,1,9,1.0
T014021,U002,P007,2024-06-22,19:01,Pemasukan,Sembako,3,70000,178500,Cash,Tidak Ada Event,Diskon 15%,Berhasil,1,6,0.3
T014021,U002,P015,2024-06-22,19:01,Pemasukan,Snack,6,10000,51000,Cash,Tidak Ada Event,Diskon 15%,Berhasil,1,14,0.6
T014022,U001,P001,2026-02-20,21:21,Pemasukan,Minuman,3,15000,45000,Transfer,Ramadan,Harga Normal,Berhasil,0,0,0.3
T014023,U001,P002,2026-12-17,22:07,Pemasukan,Minuman,1,20000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.1
T014024,U006,P039,2025-05-22,20:52,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.2
T014024,U006,P038,2025-05-22,20:52,Pemasukan,Fashion,2,75000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.2
T014024,U006,P037,2025-05-22,20:52,Pemasukan,Fashion,1,90000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.1
T014025,U004,P028,2026-05-04,13:55,Pemasukan,Bakery,2,15000,25500,Cash,Tidak Ada Event,Diskon 15%,Berhasil,3,27,0.2
T014025,U004,P026,2026-05-04,13:55,Pemasukan,Bakery,1,18000,15300,Cash,Tidak Ada Event,Diskon 15%,Berhasil,3,25,0.1
T014026,U004,P026,2026-05-16,06:23,Pemasukan,Bakery,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.3
T014026,U004,P027,2026-05-16,06:23,Pengeluaran,Bakery,1,22000,22000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.1
T014027,U001,P001,2024-03-18,18:49,Pemasukan,Minuman,4,15000,60000,QRIS,Ramadan,Harga Normal,Berhasil,0,0,0.4
T014027,U001,P005,2024-03-18,18:49,Pemasukan,Minuman,3,5000,15000,QRIS,Ramadan,Harga Normal,Berhasil,0,4,0.3
T014027,U001,P002,2024-03-18,18:49,Pemasukan,Minuman,2,20000,40000,QRIS,Ramadan,Harga Normal,Berhasil,0,1,0.2
T014028,U001,P004,2024-05-20,21:55,Pemasukan,Minuman,2,10000,18000,Transfer,Tidak Ada Event,Diskon 10%,Berhasil,0,3,0.2
T014028,U001,P003,2024-05-20,21:55,Pemasukan,Minuman,1,18000,16200,Transfer,Tidak Ada Event,Diskon 10%,Berhasil,0,2,0.1
T014029,U006,P037,2025-12-23,17:15,Pemasukan,Fashion,1,90000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.1
T014029,U006,P036,2025-12-23,17:15,Pemasukan,Fashion,2,150000,300000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.2
T014029,U006,P040,2025-12-23,17:15,Pemasukan,Fashion,2,50000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T014030,U004,P030,2026-12-18,09:31,Pemasukan,Bakery,1,28000,28000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.1
T014030,U004,P029,2026-12-18,09:31,Pemasukan,Bakery,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.1
T014031,U004,P029,2026-08-20,14:17,Pemasukan,Bakery,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.4
T014031,U004,P026,2026-08-20,14:17,Pemasukan,Bakery,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.2
T014031,U004,P028,2026-08-20,14:17,Pemasukan,Bakery,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.1
T014031,U004,P027,2026-08-20,14:17,Pengeluaran,Bakery,4,22000,88000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.4
T014032,U006,P037,2026-08-23,21:15,Pemasukan,Fashion,2,90000,144000,QRIS,Tidak Ada Event,Diskon 20%,Berhasil,5,36,0.2
T014033,U002,P011,2026-07-02,11:31,Pemasukan,Snack,4,12000,48000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,10,0.4
T014033,U002,P014,2026-07-02,11:31,Pemasukan,Snack,2,14000,28000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,13,0.2
T014034,U002,P013,2024-09-28,15:32,Pemasukan,Snack,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,12,0.1
T014035,U004,P026,2025-02-07,12:16,Pemasukan,Bakery,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.3
T014036,U001,P004,2024-09-24,21:59,Pemasukan,Minuman,3,10000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.3
T014036,U001,P002,2024-09-24,21:59,Pemasukan,Minuman,1,20000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.1
T014036,U001,P003,2024-09-24,21:59,Pemasukan,Minuman,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.2
T014037,U006,P036,2025-07-27,16:10,Pemasukan,Fashion,1,150000,150000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.1
T014037,U006,P039,2025-07-27,16:10,Pemasukan,Fashion,1,120000,120000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.1
T014038,U002,P014,2024-10-09,19:21,Pemasukan,Snack,6,14000,75600,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,1,13,0.6
T014038,U002,P012,2024-10-09,19:21,Pemasukan,Snack,3,18000,48600,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,1,11,0.3
T014038,U002,P009,2024-10-09,19:21,Pemasukan,Sembako,10,28000,252000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,1,8,1.0
T014039,U001,P002,2026-06-06,23:04,Pemasukan,Minuman,1,20000,20000,QRIS,6.6 Sale,Harga Normal,Berhasil,0,1,0.1
T014039,U001,P003,2026-06-06,23:04,Pemasukan,Minuman,1,18000,18000,QRIS,6.6 Sale,Harga Normal,Berhasil,0,2,0.1
T014040,U006,P040,2026-02-08,14:35,Pemasukan,Fashion,1,50000,50000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.1
T014041,U002,P010,2025-07-26,19:39,Pemasukan,Sembako,6,12000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,9,0.6
T014041,U002,P012,2025-07-26,19:39,Pemasukan,Snack,5,18000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,11,0.5
T014042,U006,P039,2026-07-01,10:04,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.2
T014043,U005,P034,2026-03-17,17:44,Pemasukan,Laundry,4,7000,28000,QRIS,Ramadan,Harga Normal,Berhasil,4,33,0.4
T014044,U001,P004,2025-06-21,20:52,Pemasukan,Minuman,1,10000,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.1
T014045,U002,P014,2025-04-29,11:26,Pemasukan,Snack,5,14000,70000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,13,0.5
T014046,U004,P029,2026-03-20,18:46,Pemasukan,Bakery,2,12000,24000,QRIS,Lebaran,Harga Normal,Berhasil,3,28,0.2
T014046,U004,P027,2026-03-20,18:46,Pengeluaran,Bakery,1,22000,22000,QRIS,Lebaran,Harga Normal,Berhasil,3,26,0.1
T014047,U002,P013,2026-09-05,19:50,Pemasukan,Snack,2,15000,30000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,1,12,0.2
T014047,U002,P007,2026-09-05,19:50,Pemasukan,Sembako,3,70000,210000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,1,6,0.3
T014048,U002,P009,2025-01-07,10:46,Pemasukan,Sembako,6,28000,168000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,1,8,0.6
T014049,U002,P011,2026-04-15,20:49,Pemasukan,Snack,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,10,0.4
T014049,U002,P014,2026-04-15,20:49,Pemasukan,Snack,4,14000,56000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,13,0.4
T014050,U004,P027,2026-02-07,18:18,Pemasukan,Bakery,1,22000,22000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.1
T014051,U003,P019,2024-08-15,12:38,Pemasukan,Makanan,2,28000,56000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,18,0.2
T014051,U003,P017,2024-08-15,12:38,Pemasukan,Makanan,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,16,0.2
T014052,U001,P004,2026-04-27,19:25,Pemasukan,Minuman,1,10000,9500,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,0,3,0.1
T014052,U001,P003,2026-04-27,19:25,Pemasukan,Minuman,4,18000,68400,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,0,2,0.4
T014053,U004,P027,2026-05-31,09:39,Pemasukan,Bakery,2,22000,44000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.2
T014053,U004,P028,2026-05-31,09:39,Pemasukan,Bakery,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.4
T014054,U004,P030,2025-04-07,17:09,Pemasukan,Bakery,3,28000,75600,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,3,29,0.3
T014054,U004,P027,2025-04-07,17:09,Pemasukan,Bakery,4,22000,79200,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,3,26,0.4
T014054,U004,P028,2025-04-07,17:09,Pemasukan,Bakery,2,15000,27000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,3,27,0.2
T014054,U004,P029,2025-04-07,17:09,Pemasukan,Bakery,4,12000,43200,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,3,28,0.4
T014055,U006,P039,2025-05-15,21:35,Pemasukan,Fashion,1,120000,120000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.1
T014055,U006,P036,2025-05-15,21:35,Pemasukan,Fashion,2,150000,300000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.2
T014055,U006,P040,2025-05-15,21:35,Pemasukan,Fashion,1,50000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.1
T014056,U001,P002,2026-11-15,18:03,Pemasukan,Minuman,4,20000,80000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.4
T014056,U001,P004,2026-11-15,18:03,Pemasukan,Minuman,3,10000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.3
T014056,U001,P005,2026-11-15,18:03,Pemasukan,Minuman,1,5000,5000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.1
T014057,U006,P037,2025-12-20,21:59,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T014057,U006,P036,2025-12-20,21:59,Pemasukan,Fashion,1,150000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.1
T014058,U001,P001,2025-12-10,22:29,Pemasukan,Minuman,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.3
T014058,U001,P003,2025-12-10,22:29,Pengeluaran,Minuman,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.2
T014059,U003,P025,2026-01-17,17:34,Pemasukan,Frozen Food,2,25000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,24,0.2
T014059,U003,P024,2026-01-17,17:34,Pemasukan,Frozen Food,5,22000,110000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,23,0.5
T014059,U003,P023,2026-01-17,17:34,Pemasukan,Frozen Food,5,18000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,22,0.5
T014060,U001,P004,2025-03-07,20:35,Pemasukan,Minuman,3,10000,30000,Cash,Ramadan,Harga Normal,Berhasil,0,3,0.3
T014060,U001,P002,2025-03-07,20:35,Pemasukan,Minuman,1,20000,20000,Cash,Ramadan,Harga Normal,Berhasil,0,1,0.1
T014060,U001,P003,2025-03-07,20:35,Pemasukan,Minuman,1,18000,18000,Cash,Ramadan,Harga Normal,Berhasil,0,2,0.1
T014061,U005,P035,2025-12-08,18:16,Pemasukan,Laundry,8,25000,190000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,34,0.8
T014061,U005,P031,2025-12-08,18:16,Pemasukan,Laundry,7,12000,79800,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,30,0.7
T014062,U003,P024,2026-10-26,20:40,Pemasukan,Frozen Food,5,22000,104500,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,2,23,0.5
T014063,U001,P001,2025-02-05,20:25,Pemasukan,Minuman,3,15000,42750,Transfer,Tidak Ada Event,Diskon 5%,Berhasil,0,0,0.3
T014064,U003,P019,2025-02-22,12:19,Pemasukan,Makanan,2,28000,56000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,18,0.2
T014065,U003,P025,2026-04-17,17:45,Pemasukan,Frozen Food,2,25000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,24,0.2
T014066,U002,P010,2025-03-01,13:58,Pemasukan,Sembako,3,12000,36000,Cash,Ramadan,Harga Normal,Berhasil,1,9,0.3
T014066,U002,P008,2025-03-01,13:58,Pemasukan,Sembako,2,16000,32000,Cash,Ramadan,Harga Normal,Berhasil,1,7,0.2
T014067,U001,P004,2024-03-16,22:10,Pemasukan,Minuman,4,10000,40000,Cash,Ramadan,Harga Normal,Berhasil,0,3,0.4
T014068,U002,P009,2026-04-27,07:32,Pemasukan,Sembako,3,28000,84000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,8,0.3
T014069,U005,P032,2026-02-26,19:22,Pemasukan,Laundry,4,15000,60000,QRIS,Ramadan,Harga Normal,Berhasil,4,31,0.4
T014069,U005,P035,2026-02-26,19:22,Pemasukan,Laundry,8,25000,200000,QRIS,Ramadan,Harga Normal,Berhasil,4,34,0.8
T014070,U001,P003,2024-02-06,23:16,Pengeluaran,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.4
T014070,U001,P005,2024-02-06,23:16,Pemasukan,Minuman,1,5000,5000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.1
T014070,U001,P002,2024-02-06,23:16,Pemasukan,Minuman,3,20000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.3
T014071,U002,P009,2025-06-18,18:31,Pemasukan,Sembako,3,28000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,8,0.3
T014071,U002,P006,2025-06-18,18:31,Pemasukan,Sembako,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,5,0.2
T014071,U002,P012,2025-06-18,18:31,Pemasukan,Snack,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,11,0.3
T014072,U004,P030,2025-08-12,17:48,Pengeluaran,Bakery,4,28000,112000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.4
T014072,U004,P027,2025-08-12,17:48,Pemasukan,Bakery,4,22000,88000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.4
T014073,U003,P019,2025-10-16,13:58,Pemasukan,Makanan,2,28000,56000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,18,0.2
T014074,U005,P031,2025-02-25,13:47,Pemasukan,Laundry,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.5
T014074,U005,P033,2025-02-25,13:47,Pemasukan,Laundry,7,12000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,32,0.7
T014075,U003,P018,2024-08-05,22:48,Pemasukan,Makanan,5,25000,125000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan,2,17,0.5
T014075,U003,P024,2024-08-05,22:48,Pemasukan,Frozen Food,3,22000,66000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan,2,23,0.3
T014076,U005,P033,2026-08-17,08:09,Pemasukan,Laundry,6,12000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,32,0.6
T014076,U005,P031,2026-08-17,08:09,Pemasukan,Laundry,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.4
T014077,U001,P002,2024-10-09,19:14,Pemasukan,Minuman,1,20000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.1
T014077,U001,P005,2024-10-09,19:14,Pemasukan,Minuman,1,5000,5000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.1
T014078,U002,P015,2025-12-12,12:36,Pemasukan,Snack,1,10000,10000,QRIS,12.12 Sale,Harga Normal,Berhasil,1,14,0.1
T014079,U006,P037,2026-07-27,12:39,Pemasukan,Fashion,1,90000,81000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,5,36,0.1
