id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi
T021896,U006,P027,2025-10-05,21:57,Pemasukan,Fashion,2,65000,130000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021897,U004,P018,2026-07-11,13:35,Pengeluaran,Bakery,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021898,U004,P020,2024-12-02,17:46,Pengeluaran,Minuman,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021899,U002,P006,2026-10-10,14:34,Pemasukan,Sembako,5,75000,375000,QRIS,10.10 Sale,Diskon 5%,Berhasil
T021900,U001,P003,2024-11-12,22:23,Pemasukan,Minuman,4,20000,80000,Transfer,Tidak Ada Event,Diskon 5%,Berhasil
T021901,U006,P026,2026-03-13,11:50,Pemasukan,Fashion,1,85000,85000,Cash,Ramadan,Diskon 15%,Berhasil
T021902,U004,P018,2024-11-25,08:38,Pemasukan,Bakery,1,15000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021903,U006,P029,2025-11-15,11:06,Pemasukan,Fashion,1,45000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021904,U005,P025,2025-03-27,16:32,Pemasukan,Jasa Laundry,4,12000,48000,Cash,Ramadan,Harga Normal,Berhasil
T021905,U004,P018,2025-08-08,10:58,Pemasukan,Bakery,3,15000,45000,Cash,8.8 Sale,Harga Normal,Berhasil
T021906,U001,P001,2025-08-22,18:38,Pemasukan,Minuman,2,18000,36000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T021907,U003,P015,2026-09-19,16:18,Pemasukan,Frozen Food,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021908,U002,P007,2026-08-12,14:51,Pemasukan,Sembako,1,18000,18000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021909,U004,P017,2025-11-26,10:38,Pemasukan,Bakery,3,8000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021910,U006,P029,2025-12-05,14:12,Pemasukan,Fashion,1,45000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021911,U004,P020,2026-07-02,13:46,Pemasukan,Minuman,4,18000,72000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T021912,U002,P007,2025-06-09,11:23,Pemasukan,Sembako,5,18000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021913,U006,P029,2025-06-10,19:22,Pemasukan,Fashion,1,45000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021914,U003,P015,2026-03-19,16:07,Pemasukan,Frozen Food,4,18000,72000,Transfer,Ramadan,Diskon 20%,Berhasil
T021915,U003,P013,2026-11-08,15:41,Pemasukan,Minuman,4,6000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021916,U004,P020,2025-07-16,14:17,Pemasukan,Minuman,3,18000,54000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T021917,U002,P007,2026-06-28,15:22,Pemasukan,Sembako,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021918,U003,P013,2026-06-02,18:04,Pemasukan,Minuman,3,6000,18000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T021919,U005,P024,2026-07-12,17:32,Pemasukan,Jasa Laundry,6,7000,42000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021920,U005,P024,2025-05-17,19:41,Pemasukan,Jasa Laundry,10,7000,70000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T021921,U002,P006,2024-09-28,17:18,Pemasukan,Sembako,6,75000,450000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021922,U001,P004,2025-10-06,22:57,Pemasukan,Bakery,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021923,U002,P008,2024-03-18,20:15,Pemasukan,Sembako,1,16000,16000,QRIS,Ramadan,Harga Normal,Berhasil
T021924,U003,P015,2026-07-30,15:41,Pemasukan,Frozen Food,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021925,U005,P025,2026-10-06,19:00,Pemasukan,Jasa Laundry,6,12000,72000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T021926,U003,P013,2025-07-25,15:36,Pemasukan,Minuman,1,6000,6000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021927,U001,P002,2026-05-14,22:17,Pemasukan,Minuman,4,15000,60000,Cash,Tidak Ada Event,Diskon 15%,Berhasil
T021928,U001,P002,2026-08-17,19:51,Pengeluaran,Minuman,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021929,U005,P024,2026-04-12,16:54,Pemasukan,Jasa Laundry,3,7000,21000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021930,U001,P003,2026-11-19,20:44,Pemasukan,Minuman,1,20000,20000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021931,U002,P007,2026-07-03,11:34,Pemasukan,Sembako,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021932,U005,P022,2026-10-30,11:35,Pemasukan,Laundry,2,10000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021933,U005,P024,2025-08-07,08:52,Pemasukan,Jasa Laundry,9,7000,63000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021934,U002,P006,2026-09-11,20:48,Pemasukan,Sembako,5,75000,375000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021935,U003,P013,2026-03-09,22:03,Pemasukan,Minuman,4,6000,24000,Cash,Ramadan,Harga Normal,Berhasil
T021936,U003,P014,2025-07-31,13:25,Pemasukan,Frozen Food,5,12000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021937,U005,P025,2025-07-07,11:10,Pemasukan,Jasa Laundry,7,12000,84000,Transfer,7.7 Sale,Harga Normal,Berhasil
T021938,U002,P009,2024-10-28,11:23,Pemasukan,Makanan,2,3500,7000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T021939,U005,P024,2026-12-28,18:22,Pemasukan,Jasa Laundry,1,7000,7000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T021940,U006,P028,2026-02-24,13:05,Pemasukan,Fashion,2,95000,190000,Cash,Ramadan,Harga Normal,Berhasil
T021941,U003,P013,2025-05-10,17:51,Pemasukan,Minuman,1,6000,6000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021942,U005,P021,2026-09-24,08:06,Pemasukan,Laundry,8,12000,96000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021943,U004,P019,2025-02-02,17:28,Pemasukan,Minuman,2,22000,44000,QRIS,2.2 Sale,Diskon 20%,Berhasil
T021944,U006,P028,2025-11-30,13:38,Pemasukan,Fashion,1,95000,95000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T021945,U002,P006,2026-02-15,17:29,Pemasukan,Sembako,1,75000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021946,U002,P006,2026-12-30,19:07,Pemasukan,Sembako,3,75000,225000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T021947,U005,P023,2026-11-19,10:07,Pengeluaran,Laundry,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021948,U003,P011,2025-08-16,14:19,Pemasukan,Makanan,3,20000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021949,U001,P002,2025-11-14,23:09,Pemasukan,Minuman,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021950,U003,P012,2025-08-28,14:22,Pemasukan,Makanan,1,18000,18000,QRIS,Tidak Ada Event,Diskon 5%,Dibatalkan
T021951,U006,P026,2025-12-11,19:39,Pemasukan,Fashion,1,85000,85000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021952,U002,P008,2025-01-29,11:28,Pemasukan,Sembako,10,16000,160000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021953,U003,P014,2025-03-25,13:10,Pemasukan,Frozen Food,2,12000,24000,QRIS,Ramadan,Harga Normal,Berhasil
T021954,U005,P023,2026-04-21,11:27,Pemasukan,Laundry,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021955,U005,P021,2026-02-06,14:58,Pemasukan,Laundry,6,12000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021956,U004,P017,2025-07-02,17:40,Pemasukan,Bakery,4,8000,32000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021957,U006,P029,2026-06-27,20:45,Pemasukan,Fashion,2,45000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021958,U005,P022,2026-03-07,10:11,Pemasukan,Laundry,6,10000,60000,QRIS,Ramadan,Harga Normal,Dibatalkan
T021959,U006,P028,2026-08-24,20:19,Pengeluaran,Fashion,1,95000,95000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021960,U002,P010,2024-03-20,08:56,Pemasukan,Minuman,1,2500,2500,Cash,Ramadan,Diskon 15%,Berhasil
T021961,U004,P016,2026-03-06,09:08,Pemasukan,Bakery,2,12000,24000,Transfer,Ramadan,Harga Normal,Berhasil
T021962,U004,P018,2024-12-28,18:22,Pemasukan,Bakery,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021963,U002,P010,2025-04-05,20:51,Pemasukan,Minuman,1,2500,2500,QRIS,Lebaran,Harga Normal,Berhasil
T021964,U002,P010,2026-05-22,13:05,Pemasukan,Minuman,2,2500,5000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021965,U004,P018,2024-12-17,12:00,Pemasukan,Bakery,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021966,U001,P003,2026-03-16,18:06,Pemasukan,Minuman,3,20000,60000,Cash,Ramadan,Harga Normal,Berhasil
T021967,U004,P016,2026-07-20,11:06,Pemasukan,Bakery,1,12000,12000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T021968,U002,P008,2024-06-13,11:13,Pemasukan,Sembako,6,16000,96000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021969,U003,P013,2025-10-09,21:22,Pemasukan,Minuman,2,6000,12000,QRIS,Tidak Ada Event,Diskon 20%,Berhasil
T021970,U005,P023,2026-09-06,08:53,Pemasukan,Laundry,5,15000,75000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T021971,U002,P008,2025-08-11,18:08,Pemasukan,Sembako,2,16000,32000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021972,U002,P009,2025-11-27,09:16,Pemasukan,Makanan,1,3500,3500,Transfer,Tidak Ada Event,Diskon 5%,Berhasil
T021973,U004,P017,2025-10-29,16:54,Pemasukan,Bakery,2,8000,16000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021974,U003,P015,2024-11-19,18:35,Pemasukan,Frozen Food,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021975,U003,P011,2025-05-23,15:45,Pemasukan,Makanan,4,20000,80000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021976,U002,P009,2024-11-10,13:02,Pemasukan,Makanan,2,3500,7000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021977,U002,P008,2024-07-31,18:20,Pemasukan,Sembako,3,16000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021978,U005,P024,2025-07-08,09:26,Pemasukan,Jasa Laundry,10,7000,70000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021979,U006,P027,2026-07-05,17:39,Pemasukan,Fashion,2,65000,130000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021980,U002,P007,2024-03-12,18:34,Pemasukan,Sembako,5,18000,90000,Transfer,Ramadan,Diskon 15%,Berhasil
T021981,U002,P007,2026-02-21,11:22,Pemasukan,Sembako,1,18000,18000,QRIS,Ramadan,Harga Normal,Berhasil
T021982,U006,P026,2025-11-27,16:17,Pemasukan,Fashion,1,85000,85000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021983,U003,P015,2025-02-04,13:21,Pemasukan,Frozen Food,2,18000,36000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T021984,U006,P028,2026-08-17,18:41,Pemasukan,Fashion,2,95000,190000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021985,U006,P026,2025-11-02,17:47,Pemasukan,Fashion,2,85000,170000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T021986,U001,P005,2024-01-29,19:07,Pemasukan,Snack,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021987,U005,P024,2026-03-18,16:28,Pemasukan,Jasa Laundry,4,7000,28000,Cash,Ramadan,Harga Normal,Berhasil
T021988,U002,P008,2025-06-09,20:56,Pemasukan,Sembako,4,16000,64000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021989,U005,P025,2025-12-04,08:42,Pemasukan,Jasa Laundry,10,12000,120000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021990,U001,P005,2025-04-15,23:40,Pemasukan,Snack,5,12000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021991,U001,P004,2026-05-27,22:33,Pemasukan,Bakery,4,18000,72000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T021992,U004,P017,2026-04-14,15:09,Pemasukan,Bakery,3,8000,24000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T021993,U006,P026,2025-12-31,17:46,Pemasukan,Fashion,2,85000,170000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021994,U004,P019,2026-01-07,11:00,Pemasukan,Minuman,4,22000,88000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021995,U006,P027,2025-12-28,13:53,Pemasukan,Fashion,2,65000,130000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021996,U005,P022,2026-11-14,13:15,Pemasukan,Laundry,7,10000,70000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021997,U005,P025,2026-07-02,18:45,Pemasukan,Jasa Laundry,1,12000,12000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T021998,U004,P016,2026-04-11,17:37,Pemasukan,Bakery,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T021999,U006,P026,2026-12-22,16:46,Pemasukan,Fashion,2,85000,170000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T022000,U003,P012,2026-06-26,12:55,Pemasukan,Makanan,5,18000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022001,U006,P026,2025-06-06,14:46,Pemasukan,Fashion,2,85000,170000,Transfer,6.6 Sale,Harga Normal,Berhasil
T022002,U003,P013,2025-06-17,19:52,Pemasukan,Minuman,3,6000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022003,U005,P023,2025-07-08,19:56,Pemasukan,Laundry,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022004,U006,P029,2025-11-29,14:24,Pemasukan,Fashion,1,45000,45000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022005,U002,P010,2025-05-03,13:29,Pemasukan,Minuman,1,2500,2500,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T022006,U002,P010,2025-09-12,17:30,Pemasukan,Minuman,1,2500,2500,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022007,U003,P011,2025-04-16,22:09,Pemasukan,Makanan,2,20000,40000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T022008,U001,P004,2026-08-12,22:03,Pemasukan,Bakery,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022009,U006,P029,2026-04-03,19:03,Pemasukan,Fashion,1,45000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022010,U004,P020,2026-06-02,15:42,Pemasukan,Minuman,1,18000,18000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T022011,U006,P026,2026-04-30,21:04,Pemasukan,Fashion,2,85000,170000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022012,U001,P003,2025-12-09,18:10,Pemasukan,Minuman,3,20000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022013,U004,P017,2026-06-04,08:16,Pengeluaran,Bakery,4,8000,32000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022014,U006,P029,2026-05-28,12:06,Pemasukan,Fashion,1,45000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022015,U001,P004,2024-03-17,22:56,Pemasukan,Bakery,2,18000,36000,QRIS,Ramadan,Harga Normal,Berhasil
T022016,U006,P030,2026-08-25,18:35,Pemasukan,Fashion,2,55000,110000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022017,U003,P014,2025-04-13,13:14,Pemasukan,Frozen Food,3,12000,36000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T022018,U006,P027,2026-11-30,12:44,Pemasukan,Fashion,2,65000,130000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022019,U006,P027,2026-09-20,18:54,Pemasukan,Fashion,1,65000,65000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T022020,U002,P009,2024-05-24,18:42,Pengeluaran,Makanan,4,3500,14000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T022021,U001,P003,2025-08-02,23:18,Pengeluaran,Minuman,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022022,U005,P025,2026-03-29,11:16,Pemasukan,Jasa Laundry,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022023,U004,P019,2026-03-28,07:20,Pemasukan,Minuman,2,22000,44000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022024,U004,P018,2025-09-04,18:16,Pemasukan,Bakery,3,15000,45000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022025,U002,P009,2025-02-12,12:33,Pemasukan,Makanan,3,3500,10500,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T022026,U003,P015,2026-06-05,15:16,Pemasukan,Frozen Food,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022027,U001,P003,2024-09-01,19:56,Pemasukan,Minuman,1,20000,20000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022028,U002,P008,2025-12-04,08:02,Pemasukan,Sembako,4,16000,64000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan
T022029,U002,P007,2024-08-17,10:43,Pemasukan,Sembako,1,18000,18000,QRIS,Tidak Ada Event,Diskon 20%,Berhasil
T022030,U006,P029,2026-07-13,16:26,Pemasukan,Fashion,1,45000,45000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T022031,U005,P022,2025-09-12,15:31,Pengeluaran,Laundry,5,10000,50000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022032,U002,P010,2024-07-22,14:42,Pemasukan,Minuman,4,2500,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022033,U004,P016,2026-10-05,18:51,Pemasukan,Bakery,4,12000,48000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T022034,U002,P007,2025-07-01,08:33,Pemasukan,Sembako,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022035,U001,P005,2024-10-09,19:24,Pemasukan,Snack,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022036,U001,P001,2025-12-30,21:02,Pemasukan,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T022037,U002,P006,2024-11-22,11:07,Pemasukan,Sembako,3,75000,225000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022038,U003,P011,2025-04-23,21:15,Pemasukan,Makanan,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022039,U002,P008,2024-10-04,10:59,Pemasukan,Sembako,10,16000,160000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022040,U005,P025,2025-09-27,10:47,Pemasukan,Jasa Laundry,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan
T022041,U004,P020,2026-12-08,11:31,Pemasukan,Minuman,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022042,U003,P014,2025-03-07,12:30,Pemasukan,Frozen Food,2,12000,24000,QRIS,Ramadan,Harga Normal,Berhasil
T022043,U005,P022,2025-04-11,08:20,Pemasukan,Laundry,4,10000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022044,U005,P024,2026-11-21,09:39,Pengeluaran,Jasa Laundry,4,7000,28000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T022045,U004,P016,2025-05-13,18:23,Pemasukan,Bakery,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022046,U003,P015,2025-12-10,16:07,Pemasukan,Frozen Food,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022047,U006,P027,2025-08-21,12:44,Pemasukan,Fashion,2,65000,130000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022048,U004,P017,2026-04-03,06:39,Pemasukan,Bakery,2,8000,16000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T022049,U006,P030,2025-06-29,21:41,Pemasukan,Fashion,1,55000,55000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022050,U003,P013,2026-03-31,21:28,Pemasukan,Minuman,1,6000,6000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022051,U003,P011,2025-03-31,22:53,Pemasukan,Makanan,2,20000,40000,Transfer,Lebaran,Harga Normal,Berhasil
T022052,U001,P005,2026-07-22,23:21,Pemasukan,Snack,6,12000,72000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T022053,U003,P014,2025-04-03,12:07,Pemasukan,Frozen Food,1,12000,12000,QRIS,Lebaran,Harga Normal,Berhasil
T022054,U001,P001,2025-08-30,18:20,Pemasukan,Minuman,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022055,U004,P016,2025-11-02,11:55,Pemasukan,Bakery,3,12000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022056,U003,P013,2026-11-08,21:51,Pemasukan,Minuman,2,6000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022057,U006,P028,2026-07-21,14:07,Pengeluaran,Fashion,1,95000,95000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T022058,U001,P005,2024-01-12,21:54,Pemasukan,Snack,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022059,U005,P021,2025-11-24,15:11,Pemasukan,Laundry,3,12000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022060,U004,P016,2025-01-19,14:20,Pemasukan,Bakery,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022061,U005,P023,2026-04-14,19:27,Pemasukan,Laundry,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022062,U002,P007,2025-05-21,07:29,Pemasukan,Sembako,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022063,U002,P008,2024-04-14,16:18,Pemasukan,Sembako,4,16000,64000,QRIS,Lebaran,Harga Normal,Berhasil
T022064,U006,P030,2026-06-21,16:13,Pemasukan,Fashion,1,55000,55000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022065,U004,P018,2026-10-17,06:36,Pengeluaran,Bakery,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022066,U002,P008,2026-07-06,08:45,Pemasukan,Sembako,8,16000,128000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022067,U001,P001,2024-07-12,19:43,Pemasukan,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T022068,U002,P010,2024-09-07,15:48,Pemasukan,Minuman,1,2500,2500,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022069,U003,P011,2024-12-05,16:00,Pemasukan,Makanan,5,20000,100000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022070,U003,P012,2025-11-25,18:50,Pemasukan,Makanan,2,18000,36000,QRIS,Tidak Ada Event,Diskon 10%,Dibatalkan
T022071,U004,P017,2025-01-09,18:06,Pemasukan,Bakery,4,8000,32000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022072,U001,P005,2025-12-21,19:27,Pemasukan,Snack,3,12000,36000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T022073,U002,P007,2024-11-28,12:44,Pemasukan,Sembako,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022074,U005,P025,2025-12-10,17:46,Pemasukan,Jasa Laundry,10,12000,120000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022075,U001,P005,2026-12-09,18:23,Pengeluaran,Snack,6,12000,72000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T022076,U006,P027,2025-09-20,14:13,Pemasukan,Fashion,1,65000,65000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022077,U001,P001,2025-08-15,22:02,Pemasukan,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022078,U004,P020,2024-12-18,13:00,Pemasukan,Minuman,1,18000,18000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022079,U003,P011,2026-10-23,12:24,Pemasukan,Makanan,1,20000,20000,QRIS,Tidak Ada Event,Diskon 20%,Berhasil
T022080,U006,P028,2026-03-31,18:09,Pemasukan,Fashion,1,95000,95000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022081,U004,P019,2026-05-17,06:01,Pemasukan,Minuman,1,22000,22000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022082,U006,P029,2026-03-25,19:08,Pengeluaran,Fashion,2,45000,90000,QRIS,Lebaran,Harga Normal,Berhasil
T022083,U001,P003,2026-05-10,22:50,Pemasukan,Minuman,4,20000,80000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022084,U006,P027,2025-06-06,19:30,Pemasukan,Fashion,1,65000,65000,QRIS,6.6 Sale,Harga Normal,Berhasil
T022085,U003,P013,2026-02-09,16:18,Pengeluaran,Minuman,2,6000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022086,U005,P023,2026-06-18,17:34,Pemasukan,Laundry,1,15000,15000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T022087,U003,P013,2025-01-04,21:06,Pemasukan,Minuman,4,6000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022088,U002,P010,2026-05-26,20:00,Pemasukan,Minuman,4,2500,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T022089,U004,P019,2026-11-16,07:48,Pemasukan,Minuman,4,22000,88000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T022090,U001,P005,2026-12-22,22:50,Pemasukan,Snack,5,12000,60000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T022091,U005,P025,2026-06-28,18:04,Pemasukan,Jasa Laundry,7,12000,84000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T022092,U003,P011,2024-07-26,14:19,Pemasukan,Makanan,2,20000,40000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T022093,U002,P006,2025-08-30,16:32,Pemasukan,Sembako,6,75000,450000,Transfer,Tidak Ada Event,Diskon 5%,Berhasil
T022094,U003,P012,2024-07-19,21:03,Pemasukan,Makanan,5,18000,90000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T022095,U002,P009,2026-03-03,09:04,Pemasukan,Makanan,4,3500,14000,Cash,3.3 Sale,Diskon 10%,Berhasil
T022096,U004,P018,2025-02-13,13:22,Pemasukan,Bakery,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
